PageURL,Name,Description,Brand,MPN,GTIN13,SKU,ImageURLs,OfferURL,Price,Currency,Availability,PriceValidUntil
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Eared-Slip-Coupling,150mm Heritage Timesaver Cast Iron Soil Pipe Eared Slip Coupling,"150mm Heritage Timesaver Cast Iron Soil Pipe Eared Slip Coupling
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 266538

Return to product list
&amp;nbsp",Heritage Timesaver Soil,266538,266538,266538,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt05s-hertiage-slip-coupling,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Eared-Slip-Coupling,99.16,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Eared-Coupling,150mm Heritage Timesaver Cast Iron Soil Pipe Eared Coupling,"150mm Heritage Timesaver Cast Iron Soil Pipe Eared Coupling
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 266536

Return to product list
&amp;nbsp",Heritage Timesaver Soil,266536,266536,266536,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt05e-eared-hertiage-coupling,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Eared-Coupling,89.09,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Coupling,150mm Heritage Timesaver Cast Iron Soil Pipe Plain Coupling,"150mm Heritage Timesaver Cast Iron Soil Pipe Plain Coupling
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 266537

Return to product list
&amp;nbsp",Heritage Timesaver Soil,266537,266537,266537,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt05p-plain-hertiage-coupling,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Coupling,84.36,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Double-50mm-Boss-Pipe-Waste-Compression-Joint,150mm Heritage Timesaver Cast Iron Soil Pipe Double 50mm Boss Pipe (Waste Compression Joint),"150mm Heritage Timesaver Cast Iron Soil Pipe Double 50mm Boss Pipe (Waste Compression Joint)
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 192360

Return to product list
&amp;nbsp",Heritage Timesaver Soil,192360,192360,192360,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt106-single-boss-pipe,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Double-50mm-Boss-Pipe-Waste-Compression-Joint,231.06,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Single-Boss-Pipe-50mm-Waste-Compression-Joint,150mm Heritage Timesaver Cast Iron Soil Pipe Single Boss Pipe 50mm (Waste Compression Joint),"150mm Heritage Timesaver Cast Iron Soil Pipe Single Boss Pipe 50mm (Waste Compression Joint)
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 192239

Return to product list
&amp;nbsp",Heritage Timesaver Soil,192239,192239,192239,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt106-single-boss-pipe,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Single-Boss-Pipe-50mm-Waste-Compression-Joint,204.11,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Blank-End-With-50mm-Push-Fit-Connector,150mm Heritage Timesaver Cast Iron Soil Pipe Blank End With 50mm Push Fit Connector,"150mm Heritage Timesaver Cast Iron Soil Pipe Blank End With 50mm Push Fit Connector
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191731

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191731,191731,191731,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt71.jpg,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Blank-End-With-50mm-Push-Fit-Connector,55.72,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-P-Trap-With-Heel-Access-With-Support-Leg,150mm Heritage Timesaver Cast Iron Soil Pipe P Trap With Heel Access (With Support Leg),"150mm Heritage Timesaver Cast Iron Soil Pipe P Trap With Heel Access (With Support Leg)
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191718

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191718,191718,191718,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt37-soil-pipe-p-trap-heel-access,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-P-Trap-With-Heel-Access-With-Support-Leg,332.44,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Blank-End,150mm Heritage Timesaver Cast Iron Soil Pipe Plain Blank End,"150mm Heritage Timesaver Cast Iron Soil Pipe Plain Blank End
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191727

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191727,191727,191727,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt70.jpg,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Blank-End,30.75,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Pipe-Taper,150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Pipe Taper,"150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Pipe Taper
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191713

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191713,191713,191713,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt28.jpg,https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Pipe-Taper,171.95,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Round-Door,150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Round Door,"150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Round Door
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191699

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191699,191699,191699,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt14.jpg,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Round-Door,212.82,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Rectangular-Door,150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Rectangular Door,"150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Rectangular Door
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191701

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191701,191701,191701,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt15.jpg,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Rectangular-Door,385.87,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Single-Rear-Access-Branch-45-Degrees,150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Single Rear Access Branch 45 Degrees,"150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Single Rear Access Branch 45 Degrees
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191675

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191675,191675,191675,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt07-45.jpg,https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Single-Rear-Access-Branch-45-Degrees,361.44,GBP,https://schema.org/InStock,2026-03-24
https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Double-Swept-Branch-875-Degrees,150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Double Swept Branch 87.5 Degrees,"150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Double Swept Branch 87.5 Degrees
&nbsp;

Saint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.

Saint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.

Benefits of Cast Iron


	Non-combustible fire rated A1
	Excellent acoustic properties
	Minimal expansion
	Strong and robust
	Excellent environmental properties
	Made from up to 99% recycled content
	100% recyclable
	Long life span


Timesaver Soil Coating


	3m Pipes Internally lined with an ochre two-part epoxy coating
	Externally coated in a black acrylic paint.
	Fittings and couplings, Internally and externally coated in a black waterbased paint
	The Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures

The Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.

The Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.

Prestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.

Please Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.

Manufacturer: Saint-Gobain PAM UK

Product Code: 191684

Return to product list
&amp;nbsp",Heritage Timesaver Soil,191684,191684,191684,https://www.drainagecentral.co.ukhttps://rapidsitecdn.com/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt10.jpg,https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Double-Swept-Branch-875-Degrees,377.03,GBP,https://schema.org/InStock,2026-03-24
